accession_number,species_name,genus,resistance_status,mean_alig_score,mean_core_dist,n_pairs
GCF_014960965.1,Ruania alkalisoli,Ruania,0,3022.17138671875,0,1
GCF_014961145.1,Cruoricaptor ignavus,Cruoricaptor,2,2990.46435546875,0,1
GCF_014982725.1,Thermophilibacter gallinarum,Thermophilibacter,0,3002.3544921875,0,1
GCF_015070875.1,Ramlibacter pallidus,Ramlibacter,2,3034.0615234375,0,1
GCF_900105115.1,Pseudomonas mohnii,Pseudomonas,0,3003.169968377976,0,21
GCF_015074805.1,Sphingobium fuliginis,Sphingobium,0,2936.359375,0,3
GCF_020861345.1,Bacillus pacificus,Bacillus,0,3053.1829927884614,0,91
GCF_900105155.1,Pseudomonas prosekii,Pseudomonas,0,3045.95166015625,0,15
GCF_900105255.1,Halopseudomonas sabulinigri,Halopseudomonas,0,3045.95166015625,0,3
GCF_900105315.1,Brevibacterium siliguriense,Brevibacterium,0,3022.17138671875,0,6
GCF_900105335.1,Microbacterium paraoxydans,Microbacterium,2,3022.17138671875,0,1
GCF_015097055.1,Effusibacillus dendaii,Effusibacillus,0,3042.7119489397323,0,28
GCF_900105355.1,Pseudomonas anguilliseptica,Pseudomonas,0,2996.040242513021,1.1666666666666667,6
GCF_007197555.1,Shewanella psychropiezotolerans,Shewanella,1,3004.880308948864,0.18181818181818182,55
GCF_007197575.1,Ornithinimicrobium ciconiae,Ornithinimicrobium,0,3014.24462890625,0,1
GCF_007279655.1,Robertkochia solimangrovi,Robertkochia,0,3008.299560546875,0,1
GCF_020865585.1,Pseudoduganella aquatica,Pseudoduganella,0,3012.170403374566,0,36
GCF_015097275.1,Coprobacter secundus,Coprobacter,5,3028.116455078125,0,10
GCF_020866845.1,Sphingomonas radiodurans,Sphingomonas,0,2946.8671875,0,1
GCF_900105375.1,Rhodococcus jostii,Rhodococcus,0,2998.5128173828125,0,10
GCF_020883495.1,Shinella zoogloeoides,Shinella,0,2942.90380859375,0,3
GCF_900105425.1,Winogradskyella sediminis,Winogradskyella,0,3016.226318359375,0,3
GCF_020886055.1,Flavobacterium ammoniigenes,Flavobacterium,0,3000.372802734375,0,3
GCF_900105445.1,Paraoerskovia marina,Paraoerskovia,0,3018.2080078125,0,3
GCF_007289895.1,Catenovulum sediminis,Catenovulum,0,3010.7052408854165,0,15
GCF_020886115.1,Flavobacterium ammonificans,Flavobacterium,3,3000.372802734375,0,3
GCF_900105475.1,Pseudomonas asplenii,Pseudomonas,0,3045.95166015625,0,15
GCF_030732005.2,Tigheibacillus jepli,Tigheibacillus,1,2982.273982121394,1.1758241758241759,91
GCF_007301515.1,Radiobacillus deserti,Radiobacillus,6,2920.800711495536,3.238095238095238,21
GCF_007361795.1,Legionella israelensis,Legionella,0,3059.823486328125,0,3
GCF_015097455.1,Faecalibacillus intestinalis,Faecalibacillus,0,3020.4200846354165,0,36
GCF_900105485.1,Pseudomonas granadensis,Pseudomonas,0,3045.95166015625,0,15
GCF_007431345.1,Chitinimonas arctica,Chitinimonas,0,3034.1833740234374,0,10
GCF_007556585.1,Tepidimonas aquatica,Tepidimonas,0,3047.9794921875,1,1
GCF_007556685.1,Tepidimonas charontis,Tepidimonas,0,3049.9150390625,0,1
GCF_020886175.1,Comamonas thiooxydans,Comamonas,0,3038.02490234375,0,36
GCF_015099595.1,Rhodococcus qingshengii,Rhodococcus,0,2979.928466796875,0,10
GCF_900105535.1,Pseudarthrobacter equi,Pseudarthrobacter,0,3009.51611328125,0,10
GCF_007558815.1,Verticiella sediminum,Verticiella,4,3034.0615234375,0,6
GCF_007559005.1,Gordonia zhaorongruii,Gordonia,0,2990.383056640625,0,1
GCF_020886775.1,Sinomonas cyclohexanicum,Sinomonas,4,2961.275634765625,0,6
GCF_030732025.2,Neobacillus driksii,Neobacillus,0,2580.249502999442,0,28
GCF_007559025.1,Tomitella fengzijianii,Tomitella,0,3020.189697265625,0,6
GCF_030733865.1,Shinella sumterensis,Shinella,0,2937.64990234375,0,3
GCF_900105555.1,Pseudomonas coleopterorum,Pseudomonas,0,3032.8171223958334,0.3333333333333333,15
GCF_900105585.1,Nocardioides exalbidus,Nocardioides,0,3002.3544921875,0,1
GCF_900105655.1,Halopseudomonas salegens,Halopseudomonas,0,3045.95166015625,0,3
GCF_015101885.1,Massilia litorea,Massilia,0,2998.4563337053573,0,21
GCF_900105715.1,Paramicrobacterium humi,Paramicrobacterium,2,3018.25390625,0,1
GCF_015140235.1,Solibaculum mannosilyticum,Solibaculum,0,2981.3390299479165,0,3
GCF_015158295.1,Devosia faecipullorum,Devosia,0,2897.554443359375,0,1
GCF_020905295.1,Flavobacterium piscisymbiosum,Flavobacterium,7,2986.8627580915177,0,21
GCF_015159595.1,Blautia liquoris,Blautia,0,3038.0478515625,0,6
GCF_900105735.1,Pseudomonas yamanorum,Pseudomonas,0,3045.95166015625,0,10
GCF_900105765.1,Ruania alba,Ruania,2,3014.290771484375,0,1
GCF_900105785.1,Microlunatus sagamiharensis,Microlunatus,0,2961.014892578125,0,1
GCF_030758455.1,Erwinia pyri,Erwinia,3,3021.1786528087796,1.0952380952380953,21
GCF_030759015.1,Paramuribaculum intestinale,Paramuribaculum,0,3024.93603515625,0,6
GCF_015160855.1,Streptomyces ferrugineus,Streptomyces,0,3023.5078125,0,15
GCF_030762805.1,Aciduricibacillus chroicocephali,Aciduricibacillus,0,3083.695556640625,0,6
GCF_030811095.1,Trueperella abortisuis,Trueperella,0,3032.079833984375,0,1
GCF_900105825.1,Pseudomonas vancouverensis,Pseudomonas,0,3040.6245930989585,0,15
GCF_030811215.1,Nocardioides massiliensis,Nocardioides,0,3008.299560546875,0,1
GCF_030811535.1,Trueperella bonasi,Trueperella,0,3022.17138671875,0,1
GCF_015160875.1,Streptomyces chromofuscus,Streptomyces,0,2949.4271240234375,2.3333333333333335,6
GCF_007567505.1,Shewanella donghaensis,Shewanella,0,3053.4636284722224,0,45
GCF_020905335.1,Flavobacterium lipolyticum,Flavobacterium,8,2998.402587890625,0,28
GCF_900105865.1,Arcanobacterium phocae,Arcanobacterium,0,3019.74248046875,0.4,10
GCF_030811575.1,Catenuloplanes nepalensis,Catenuloplanes,0,2973.624072265625,1.2,10
GCF_007641235.1,Corynebacterium sanguinis,Corynebacterium,0,3014.24462890625,0,6
GCF_007641255.1,Sporomusa termitida,Sporomusa,3,2579.6678873697915,1.1666666666666667,6
GCF_007655255.1,Extensimonas perlucida,Extensimonas,0,3038.02490234375,0,1
GCF_900105885.1,Geopseudomonas guangdongensis,Geopseudomonas,0,3045.95166015625,0,10
GCF_015168335.1,Pseudomonas shirazica,Pseudomonas,0,3041.4484514508927,0.2857142857142857,21
GCF_030811595.1,Streptosporangium brasiliense,Streptosporangium,0,3018.2080078125,0,15
GCF_015182315.1,Cellvibrio polysaccharolyticus,Cellvibrio,0,3040.006591796875,0,3
GCF_015207035.1,Romeriopsis navalis,Romeriopsis,0,-387.1068115234375,100,1
GCF_020905345.1,Flavobacterium pisciphilum,Flavobacterium,0,2993.6177804129466,0,21
GCF_007725405.1,Shouchella miscanthi,Shouchella,5,3064.597900390625,0,10
GCF_015209585.1,Brachybacterium epidermidis,Brachybacterium,2,2923.59423828125,7,1
GCF_007741495.1,Roseimaritima multifibrata,Roseimaritima,0,3030.09814453125,0,1
GCF_015209725.1,Novilysobacter ciconiae,Novilysobacter,2,3065.7685546875,0,1
GCF_007741535.1,Rubripirellula lacrimiformis,Rubripirellula,0,3038.07080078125,0,1
GCF_015209745.1,Novilysobacter avium,Novilysobacter,0,3061.80517578125,0,1
GCF_007743815.1,Alienimonas californiensis,Alienimonas,0,3057.841796875,0,1
GCF_007744675.1,Gimesia alba,Gimesia,0,3055.860107421875,0,1
GCF_007745175.1,Caulifigura coniformis,Caulifigura,0,3010.28125,0,1
GCF_900105935.1,Pseudomonas costantinii,Pseudomonas,0,3038.0709635416665,0.3333333333333333,15
GCF_007745435.1,Calycomorphotria hydatis,Calycomorphotria,0,3024.153076171875,0,1
GCF_007745635.1,Stieleria bergensis,Stieleria,0,3034.0615234375,0,1
GCF_030813715.1,Catenuloplanes indicus,Catenuloplanes,0,2961.014404296875,0,10
GCF_007746795.1,Gimesia algae,Gimesia,0,3059.823486328125,0,1
GCF_015220045.1,Marivivens aquimaris,Marivivens,0,2895.34326171875,0,6
GCF_007747215.1,Urbifossiella limnaea,Urbifossiella,0,2972.629150390625,0,1
GCF_007747795.1,Maioricimonas rarisocia,Maioricimonas,2,2990.46435546875,0,1
GCF_007747995.1,Symmachiella dynata,Symmachiella,0,3069.73193359375,0,1
GCF_900105945.1,Amycolatopsis tolypomycina,Amycolatopsis,0,2909.3382568359375,0,6
GCF_007748155.1,Gimesia panareensis,Gimesia,0,3055.860107421875,0,1
GCF_007748195.1,Gimesia aquarii,Gimesia,0,3055.860107421875,0,1
GCF_030813815.1,Rhodococcoides fascians,Rhodococcoides,0,2968.25,0,6
GCF_007750395.1,Polystyrenella longa,Polystyrenella,0,3020.23583984375,0,1
GCF_015221875.1,Dyadobacter subterraneus,Dyadobacter,0,1426.329200744629,54,6
GCF_007751475.1,Saltatorellus ferox,Saltatorellus,2,3077.65869140625,0,1
GCF_015240255.1,Kordiimonas pumila,Kordiimonas,0,2964.702392578125,0,1
GCF_007752345.1,Planctopirus ephydatiae,Planctopirus,2,3036.089111328125,0,1
GCF_030813935.1,Arthrobacter silviterrae,Arthrobacter,3,3005.902099609375,0,3
GCF_015243575.1,Anoxybacterium hadale,Anoxybacterium,3,2962.3321940104165,1.3333333333333333,3
GCF_007752535.1,Tautonia plasticadhaerens,Tautonia,3,3018.2080078125,0,3
GCF_030814215.1,Amycolatopsis thermophila,Amycolatopsis,0,2960.4152018229165,0.6666666666666666,3
GCF_007753675.1,Stieleria magnilauensis,Stieleria,0,3025.5355631510415,0.6666666666666666,3
GCF_030814655.1,Labrys monachus,Labrys,0,2942.90380859375,0,3
GCF_007754155.1,Stieleria neptunia,Stieleria,0,3025.5355631510415,0,3
GCF_007754425.1,Gimesia fumaroli,Gimesia,0,3055.860107421875,0,1
GCF_030814695.1,Oligosphaera ethanolica,Oligosphaera,0,2991.155517578125,0,3
GCF_007827295.1,Seleniivibrio woodruffii,Seleniivibrio,0,3073.6953125,0,1
GCF_030814735.1,Cellulomonas iranensis,Cellulomonas,2,3004.38232421875,1,1
GCF_900105955.1,Pseudomonas proteolytica,Pseudomonas,0,3005.799583798363,0,21
GCF_015244315.1,Streptomyces olivaceus,Streptomyces,0,3015.240966796875,0,15
GCF_015277775.1,Paludibaculum fermentans,Paludibaculum,0,2962.7666015625,0,1
GCF_015277855.1,Microbacterium cremeum,Microbacterium,2,3022.17138671875,0,1
GCF_900105995.1,Pseudomonas pohangensis,Pseudomonas,0,3040.69775390625,0,3
GCF_015277875.1,Microbacterium luteum,Microbacterium,1,2998.309326171875,0,1
GCF_020905415.1,Myroides oncorhynchi,Myroides,0,2991.6621907552085,0,36
GCF_015277895.1,Microbacterium abyssi,Microbacterium,2,2938.403564453125,3,1
GCF_030816955.1,Streptomyces africanus,Streptomyces,0,3023.4497884114585,0,15
GCF_015326295.1,Brucella anthropi,Brucella,4,2938.9404296875,0,6
GCF_900106005.1,Pseudomonas mediterranea,Pseudomonas,0,3034.9186279296873,0,10
GCF_030817885.1,Phyllobacterium ifriqiyense,Phyllobacterium,0,2942.90380859375,0,3
GCF_030845175.1,Coralliovum pocilloporae,Coralliovum,0,2966.68408203125,0,1
GCF_900106015.1,Pseudomonas sihuiensis,Pseudomonas,0,2887.860310872396,2.6666666666666665,6
GCF_020911885.1,Flavobacterium acetivorans,Flavobacterium,6,2997.745849609375,0,15
GCF_900106035.1,Jiangella alba,Jiangella,0,3014.24462890625,0,1
GCF_007827425.1,Azospirillum brasilense,Azospirillum,5,2579.820744105748,0,28
GCF_007828725.1,Marihabitans asiaticum,Marihabitans,0,3022.17138671875,0,1
GCF_900106055.1,Schaalia radingae,Schaalia,0,3073.6953125,0,3
GCF_007828865.1,Kribbella amoyensis,Kribbella,0,3012.262939453125,0,6
GCF_020911905.1,Flavobacterium flavipigmentatum,Flavobacterium,5,3000.372802734375,0,10
GCF_007829565.1,Prauserella rugosa,Prauserella,0,3026.134765625,0,3
GCF_900106065.1,Pseudomonas mandelii,Pseudomonas,0,3040.4581380208333,0,15
GCF_015326725.1,Thermaerobacillus caldiproteolyticus,Thermaerobacillus,0,3064.7313639322915,0,36
GCF_020911925.1,Flavobacterium cupriresistens,Flavobacterium,8,2998.4026489257812,0.25,28
GCF_030848765.1,Shewanella oncorhynchi,Shewanella,4,3022.960270182292,0.5333333333333333,45
GCF_030849025.1,Oceanimonas pelagia,Oceanimonas,0,3016.016845703125,0,1
GCF_015356115.1,Rodentibacter haemolyticus,Rodentibacter,0,3037.379638671875,0,15
GCF_900106095.1,Pseudomonas deceptionensis,Pseudomonas,0,3027.093994140625,0,28
GCF_007829815.1,Kitasatospora viridis,Kitasatospora,9,2999.289808485243,0,36
GCF_020911945.1,Flavobacterium galactosidilyticum,Flavobacterium,5,2994.068212890625,0,10
GCF_900106515.1,Peptoniphilus lacydonensis,Peptoniphilus,2,2611.7122395833335,0,3
GCF_900106585.1,Acidaminococcus timonensis,Acidaminococcus,0,3018.598876953125,1.5,6
GCF_030863865.1,Streptomyces rochei,Streptomyces,1,3016.8597819010415,0,15
GCF_900106845.1,Romboutsia timonensis,Romboutsia,2,2978.57421875,0,1
GCF_030864005.1,Achromobacter seleniivolatilans,Achromobacter,1,3030.1212158203125,0,6
GCF_900107015.1,Litoreibacter albidus,Litoreibacter,0,2903.27001953125,0,6
GCF_007829875.1,Streptomyces capillispiralis,Streptomyces,0,3021.526123046875,0,15
GCF_900107355.1,Lentibacter algarum,Lentibacter,0,2901.288330078125,0,1
GCF_900108225.1,Thalassococcus halodurans,Thalassococcus,0,2895.34326171875,0,3
GCF_007829925.1,Micromonospora palomenae,Micromonospora,0,3006.31787109375,0,6
GCF_900108405.1,Paracoccus alkenifer,Paracoccus,0,2899.306640625,0,3
GCF_015377145.2,Pseudomonas lundensis,Pseudomonas,0,3041.729901994978,0,28
GCF_015476115.1,Aegicerativicinus sediminis,Aegicerativicinus,0,3010.28125,0,1
GCF_015476235.1,Caldimonas thermodepolymerans,Caldimonas,1,3000.08056640625,0,1
GCF_007829955.1,Saccharopolyspora dendranthemae,Saccharopolyspora,0,3014.267578125,0,6
GCF_900108535.1,Stutzerimonas xanthomarina,Stutzerimonas,0,3040.69775390625,0,6
GCF_900108585.1,Branchiibius hedensis,Branchiibius,0,3032.079833984375,0,1
GCF_020923435.1,Brevibacillus humidisoli,Brevibacillus,0,3050.003592354911,0,28
GCF_900109025.1,Frateuria terrea,Frateuria,0,3049.9150390625,0,1
GCF_900109145.1,Marinovum algicola,Marinovum,0,2901.288330078125,0,1
GCF_007830055.1,Lacibacter cauensis,Lacibacter,4,3034.0615234375,0,6
GCF_900110115.1,Palleronia pelagia,Palleronia,0,2899.306640625,0,3
GCF_030864025.1,Anaerostipes hadrus,Anaerostipes,0,2966.722098214286,0,21
GCF_007830095.1,Micromonospora taraxaci,Micromonospora,0,3002.3544921875,0,3
GCF_900110425.1,Salinihabitans flavidus,Salinihabitans,0,2905.251708984375,0,3
GCF_900111015.1,Solimonas aquatica,Solimonas,0,3032.079833984375,0,3
GCF_030865425.1,Microbacterium capsulatum,Microbacterium,4,3018.2080078125,0,6
GCF_007830265.1,Micromonospora olivasterospora,Micromonospora,0,3000.395751953125,0,6
GCF_900111145.1,Roseivirga pacifica,Roseivirga,0,3012.262939453125,0,3
GCF_007830335.1,Paracoccus sulfuroxidans,Paracoccus,0,2895.34326171875,0,1
GCF_007830875.1,Dulcicalothrix desertica,Dulcicalothrix,0,2897.600830078125,1,1
GCF_020971565.1,Pectobacterium parvum,Pectobacterium,0,2957.668968563988,3.761904761904762,21
GCF_015476275.1,Pseudomonas fragi,Pseudomonas,0,3045.95166015625,0,28
GCF_900111815.1,Bacillus mediterraneensis,Bacillus,0,2674.9496256510415,0,15
GCF_900112335.1,Tropicimonas isoalkanivorans,Tropicimonas,0,2913.178466796875,0,1
GCF_900112685.1,Roseivivax sediminis,Roseivivax,0,2875.5263671875,0,3
GCF_900113315.1,Sphingomonas jatrophae,Sphingomonas,0,2946.8671875,0,1
GCF_900113405.1,Palleronia marisminoris,Palleronia,0,2905.251708984375,0,1
GCF_007833795.1,Candidatus Pantoea soli,Candidatus,0,3049.855643136161,0,21
GCF_900114635.1,Shimia aestuarii,Shimia,0,2901.288330078125,0,3
GCF_007855645.1,Qingshengfaniella alkalisoli,Qingshengfaniella,0,2909.215087890625,0,3
GCF_900115155.1,Mycetocola miduiensis,Mycetocola,0,3018.2080078125,0,3
GCF_900116005.1,Poseidonocella sedimentorum,Poseidonocella,0,2897.324951171875,0,3
GCF_900116175.1,Hyphomicrobium facile,Hyphomicrobium,0,2934.97705078125,0,1
GCF_020991025.1,Plesiomonas shigelloides,Plesiomonas,0,2933.680341448103,1.9642857142857142,28
GCF_020991065.1,Nocardioides okcheonensis,Nocardioides,0,3016.226318359375,0,1
GCF_900119165.1,Amycolatopsis australiensis,Amycolatopsis,0,2970.876953125,0,6
GCF_900119385.1,Thermophilibacter mediterraneus,Thermophilibacter,0,2988.52880859375,1,1
GCF_020991085.1,Roseomonas cutis,Roseomonas,0,2946.8671875,0,3
GCF_900119695.1,Actinomyces urinae,Actinomyces,0,3053.87841796875,0,1
GCF_007856155.1,Streptomyces qinzhouensis,Streptomyces,0,3032.079833984375,0,15
GCF_030866765.1,Paenibacillus silvisoli,Paenibacillus,0,3022.2091441761363,0,55
GCF_021018765.1,Pseudomonas fitomaticsae,Pseudomonas,0,3045.95166015625,0,15
GCF_900119795.1,Tenacibaculum maritimum,Tenacibaculum,6,2997.5520833333335,0,15
GCF_030866785.1,Agromyces silvae,Agromyces,2,3022.17138671875,0,1
GCF_900119915.1,Olsenella timonensis,Olsenella,0,3002.3544921875,0,1
GCF_030866805.1,Microbacterium terrisoli,Microbacterium,0,3026.134765625,0,1
GCF_900120125.1,Gemella massiliensis,Gemella,2,3083.603759765625,0,1
GCF_900120245.1,Actinomyces pacaensis,Actinomyces,0,3047.933349609375,0,3
GCF_021021555.1,Teretinema zuelzerae,Teretinema,0,3042.9166259765625,0,6
GCF_007858975.2,Dickeya poaceiphila,Dickeya,0,3053.6084333147323,0,21
GCF_007859615.1,Mycoplasma anserisalpingitidis,Mycoplasma,0,2986.5009765625,0,1
GCF_900120375.1,Ndongobacter massiliensis,Ndongobacter,0,2967.0517578125,0,3
GCF_007859855.1,Allorhodopirellula solitaria,Allorhodopirellula,2,3010.4658203125,3,1
GCF_007904085.1,Euhalothece natronophila,Euhalothece,0,2970.693359375,0,1
GCF_900128445.1,Thermophilibacter provencensis,Thermophilibacter,0,2991.1556803385415,0.6666666666666666,3
GCF_021029445.1,Pseudomonas wenzhouensis,Pseudomonas,0,3040.029541015625,0,6
GCF_007954405.1,Comamonas flocculans,Comamonas,3,3040.006591796875,0,3
GCF_021044565.1,Subtercola endophyticus,Subtercola,0,3024.153076171875,0,1
GCF_900128455.1,Bacteroides mediterraneensis,Bacteroides,0,3001.84716796875,0,3
GCF_030980095.1,Pseudomonas canadensis,Pseudomonas,1,3029.5914388020833,0,15
GCF_900128495.1,Bacteroides ilei,Bacteroides,0,2896.7692057291665,0.6666666666666666,3
GCF_031128465.2,Mariniflexile litorale,Mariniflexile,2,3008.299560546875,0,1
GCF_900129295.1,Flavisolibacter ginsengisoli,Flavisolibacter,0,2544.584228515625,0,1
GCF_007954525.1,Leuconostoc carnosum,Leuconostoc,0,3071.713623046875,0,6
GCF_021049245.1,Radiobacillus kanasensis,Radiobacillus,1,3013.4508463541665,3.1666666666666665,6
GCF_007954605.1,Leuconostoc lactis,Leuconostoc,1,3007.788330078125,1,1
GCF_021049265.1,Ruania suaedae,Ruania,2,3004.427978515625,0,1
GCF_031191545.1,Schaalia odontolytica,Schaalia,0,3051.896728515625,0,3
GCF_015482585.1,Mangrovibacillus cuniculi,Mangrovibacillus,0,3044.505311908144,0,66
GCF_015679265.1,Pontivivens ytuae,Pontivivens,0,2899.306640625,0,1
GCF_021049305.1,Ideonella dechloratans,Ideonella,0,3030.09814453125,0,3
GCF_900129325.1,Kaistia soli,Kaistia,0,2946.8671875,0,6
GCF_900129665.1,Flagellimonas flava,Flagellimonas,2,3020.189697265625,0,1
GCF_007970465.1,Corynebacterium nuruki,Corynebacterium,0,2999.653662109375,0,10
GCF_900129685.1,Cognatishimia maritima,Cognatishimia,0,2897.324951171875,0,6
GCF_021054785.1,Tannockella kyphosi,Tannockella,0,3022.17138671875,0,10
GCF_900130125.1,Bacteroides congonensis,Bacteroides,0,2990.0489095052085,0,3
GCF_021117385.1,Frateuria soli,Frateuria,0,3061.80517578125,0,1
GCF_900141855.1,Pseudozobellia thermophila,Pseudozobellia,2,3026.134765625,0,1
GCF_007990365.1,Leptotrichia trevisanii,Leptotrichia,1,2775.192919921875,8,10
GCF_021117425.1,Brevibacterium zhoupengii,Brevibacterium,0,2948.2991943359375,0,6
GCF_015689195.1,Pectobacterium aroidearum,Pectobacterium,0,3055.860107421875,0,21
GCF_007990525.1,Leptotrichia hofstadii,Leptotrichia,0,2972.7673828125,1.4,10
GCF_007990545.2,Leptotrichia wadei,Leptotrichia,1,2814.135498046875,8,3
GCF_007990635.1,Leptotrichia hongkongensis,Leptotrichia,3,2669.3839518229165,1.3333333333333333,3
GCF_021165955.1,Massilia endophytica,Massilia,0,2995.7084798177084,0.5333333333333333,15
GCF_007993735.1,Arenimonas daejeonensis,Arenimonas,0,3001.936279296875,2,1
GCF_021172025.1,Microbacterium resistens,Microbacterium,2,3022.17138671875,0,1
GCF_007993775.1,Persicimonas caeni,Persicimonas,0,3031.4807942708335,0,3
GCF_007993795.1,Antarcticibacterium arcticum,Antarcticibacterium,0,3016.9176432291665,0.6666666666666666,3
GCF_007994075.1,Pseudonocardia hierapolitana,Pseudonocardia,2,3016.226318359375,0,1
GCF_015689335.1,Massilia antarctica,Massilia,0,3023.5537109375,0,21
GCF_007994185.1,Micromonospora endolithica,Micromonospora,0,2997.1005859375,0,3
GCF_007994225.1,Stackebrandtia albiflava,Stackebrandtia,0,3008.299560546875,0,1
GCF_007995065.1,Sphingomonas ginsenosidivorax,Sphingomonas,0,2945.57666015625,0,3
GCF_900141965.1,Pseudoalteromonas marina,Pseudoalteromonas,0,3037.8404676649307,0,36
GCF_900141995.1,Palleronia salina,Palleronia,0,2899.306640625,0,1
GCF_015689395.1,Streptococcus equi,Streptococcus,6,3069.73193359375,0,15
GCF_007995085.1,Paraburkholderia azotifigens,Paraburkholderia,0,3015.8763020833335,0.8666666666666667,15
GCF_008000755.1,Paradevosia tibetensis,Paradevosia,0,2940.922119140625,0,1
GCF_900142895.1,Vreelandella subglaciescola,Vreelandella,0,2946.4893391927085,0,15
GCF_031202285.1,Terrisporobacter mayombei,Terrisporobacter,12,2970.693359375,0,66
GCF_015689475.1,Streptomyces solisilvae,Streptomyces,4,2938.9241455078127,0,10
GCF_900142975.1,Salegentibacter salegens,Salegentibacter,3,3024.153076171875,0,3
GCF_015710575.1,Mycolicibacterium mengxianglii,Mycolicibacterium,0,3018.2080078125,0,1
